geo;year;gdp
DE92;2015;45036.27933
DE92;2016;48588.35779
DE92;2017;50384.29326
DE92;2018;52514.4123
DE92;2019;53655.7743
DE92;2020;53219.52239
DE93;2009;25068.68329
DE93;2010;26253.38351
DE93;2011;28867.46752
DE93;2012;30135.56808
DE93;2013;31457.04822
DE93;2014;33207.60534
DE93;2015;33326.8467
DE93;2016;34781.82989
DE93;2017;36545.40738
DE93;2018;38093.35607
DE93;2019;39010.2776
DE93;2020;38729.72876
DE94;2009;31729.44455
DE94;2010;34068.34418
DE94;2011;37223.8397
DE94;2012;38400.5973
DE94;2013;39450.23261
DE94;2014;41281.61135
DE94;2015;41690.72715
DE94;2016;44472.95044
DE94;2017;46622.26603
DE94;2018;48024.83819
DE94;2019;48995.84353
DE94;2020;48479.87027
DEA;2009;37058.05355
DEA;2010;38464.25956
DEA;2011;41655.24919
DEA;2012;42215.22617
DEA;2013;43575.74713
DEA;2014;45709.29206
DEA;2015;46194.35508
DEA;2016;48455.60272
DEA;2017;50921.72572
DEA;2018;53466.7462
DEA;2019;53655.7743
DEA;2020;53084.10376
DEA1;2009;41296.71981
DEA1;2010;42371.7399
DEA1;2011;45580.21188
DEA1;2012;45775.54645
DEA1;2013;47056.65001
DEA1;2014;49225.39145
DEA1;2015;49411.23218
DEA1;2016;51641.72454
DEA1;2017;54415.03672
DEA1;2018;57003.98641
DEA1;2019;56984.29628
DEA1;2020;56469.56956
DEA2;2009;40570.09131
DEA2;2010;41883.30485
DEA2;2011;44820.54168
DEA2;2012;45521.23785
DEA2;2013;47443.41699
DEA2;2014;49616.06916
DEA2;2015;51084.00827
DEA2;2016;53367.54052
DEA2;2017;56027.33411
DEA2;2018;58908.65421
DEA2;2019;58715.12771
DEA2;2020;58500.84904
DEA3;2009;31608.3398
DEA3;2010;33457.80038
DEA3;2011;36210.94611
DEA3;2012;36874.74575
DEA3;2013;37387.47535
DEA3;2014;38807.31919
DEA3;2015;39245.90056
DEA3;2016;41685.09384
DEA3;2017;43935.10373
DEA3;2018;45575.97959
DEA3;2019;46466.16683
DEA3;2020;46177.75352
DEA4;2009;34514.8538
DEA4;2010;35899.97559
DEA4;2011;39629.462
DEA4;2012;40689.37462
DEA4;2013;42544.3685
DEA4;2014;44927.93664
DEA4;2015;44907.60424
DEA4;2016;47659.07226
DEA4;2017;49712.50269
DEA4;2018;52106.2692
DEA4;2019;52590.64727
DEA4;2020;51865.33607
DEA5;2009;32334.9683
DEA5;2010;34312.5617
DEA5;2011;37350.4514
DEA5;2012;38019.13441
DEA5;2013;39192.38795
DEA5;2014;41151.38544
DEA5;2015;41433.37698
DEA5;2016;43410.90983
DEA5;2017;45547.40111
DEA5;2018;47888.79049
DEA5;2019;48063.85738
DEA5;2020;47531.93984
DEB;2009;32092.7588
DEB;2010;34312.5617
DEB;2011;37223.8397
DEB;2012;38400.5973
DEB;2013;39708.07727
DEB;2014;41542.06315
DEB;2015;42462.77765
DEB;2016;44605.70551
DEB;2017;46219.19169
DEB;2018;47888.79049
DEB;2019;48063.85738
DEB;2020;47396.52121
DEB1;2009;30033.97804
DEB1;2010;31748.27773
DEB1;2011;34564.99401
DEB1;2012;35476.04849
DEB1;2013;36871.78603
DEB1;2014;39067.77099
DEB1;2015;39631.92581
DEB1;2016;41552.33877
DEB1;2017;43935.10373
DEB1;2018;45712.02729
DEB1;2019;45933.60331
DEB1;2020;45636.079
DEB2;2009;28096.30204
DEB2;2010;29672.4288
DEB2;2011;32539.20681
DEB2;2012;33314.42547
DEB2;2013;34937.9511
DEB2;2014;36202.80112
DEB2;2015;36543.7238
DEB2;2016;38897.23725
DEB2;2017;40038.71838
DEB2;2018;41494.54858
DEB2;2019;41806.23606
DEB2;2020;41302.68277
DEB3;2009;34635.95855
DEB3;2010;37487.38948
DEB3;2011;40389.13219
DEB3;2012;41833.76328
DEB3;2013;43060.05781
DEB3;2014;44667.48483
DEB3;2015;46065.68
DEB3;2016;48322.84764
DEB3;2017;49578.14457
DEB3;2018;51153.9353
DEB3;2019;51126.0976
DEB3;2020;50375.73112
DEC;2009;34151.53955
DEC;2010;36510.51939
DEC;2011;40262.52049
DEC;2012;40816.52891
DEC;2013;41255.14521
DEC;2014;43755.90351
DEC;2015;44135.55374
DEC;2016;45667.74612
DEC;2017;47697.13096
DEC;2018;49113.21979
DEC;2019;47930.7165
DEC;2020;46719.42805
DEC0;2009;34151.53955
DEC0;2010;36510.51939
DEC0;2011;40262.52049
DEC0;2012;40816.52891
DEC0;2013;41255.14521
DEC0;2014;43755.90351
DEC0;2015;44135.55374
DEC0;2016;45667.74612
DEC0;2017;47697.13096
DEC0;2018;49113.21979
DEC0;2019;47930.7165
DEC0;2020;46719.42805
DED;2009;26764.14979
DED;2010;28451.3412
DED;2011;31019.86642
DED;2012;31788.57392
DED;2013;33133.0385
DED;2014;35160.99389
DED;2015;35900.34838
DED;2016;38100.70679
DED;2017;40173.07649
DED;2018;41766.64398
DED;2019;42471.94045
DED;2020;42250.61319
DED2;2009;27490.77829
DED2;2010;28817.66748
DED2;2011;31146.47812
DED2;2012;31788.57392
DED2;2013;33390.88316
DED2;2014;35291.2198
DED2;2015;36672.39888
DED2;2016;38631.7271
DED2;2017;40710.50896
DED2;2018;42582.93018
DED2;2019;43137.64485
DED2;2020;43063.12499
DED4;2009;24826.47379
DED4;2010;26619.70979
DED4;2011;29247.30262
DED4;2012;29881.25949
DED4;2013;30812.43658
DED4;2014;32816.92763
DED4;2015;33326.8467
DED4;2016;35578.36035
DED4;2017;37485.91419
DED4;2018;38909.64227
DED4;2019;39276.55935
DED4;2020;39406.82192
DED5;2009;28822.93054
DED5;2010;30405.08137
DED5;2011;33552.10041
DED5;2012;34713.12272
DED5;2013;36356.09672
DED5;2014;38416.64148
DED5;2015;38602.52514
DED5;2016;40888.56339
DED5;2017;42994.59692
DED5;2018;44487.59798
DED5;2019;45401.0398
DED5;2020;45094.40447
DEE;2009;25068.68329
DEE;2010;26986.03607
DEE;2011;28740.85582
DEE;2012;30389.87667
DEE;2013;31457.04822
DEE;2014;32686.70173
DEE;2015;32940.82145
DEE;2016;34914.58497
DEE;2017;36679.7655
DEE;2018;38229.40377
DEE;2019;39143.41847
DEE;2020;39271.40329
DEE0;2009;25068.68329
DEE0;2010;26986.03607
DEE0;2011;28740.85582
DEE0;2012;30389.87667
DEE0;2013;31457.04822
DEE0;2014;32686.70173
DEE0;2015;32940.82145
DEE0;2016;34914.58497
DEE0;2017;36679.7655
DEE0;2018;38229.40377
DEE0;2019;39143.41847
DEE0;2020;39271.40329
DEF;2009;30760.60655
DEF;2010;31870.38649
DEF;2011;34311.77061
DEF;2012;35730.35709
DEF;2013;36742.8637
DEF;2014;38286.41557
DEF;2015;38345.17497
DEF;2016;40490.29816
DEF;2017;43128.95503
DEF;2018;44759.69338
DEF;2019;45667.32155
DEF;2020;45771.49763
DEF0;2009;30760.60655
DEF0;2010;31870.38649
DEF0;2011;34311.77061
DEF0;2012;35730.35709
DEF0;2013;36742.8637
DEF0;2014;38286.41557
DEF0;2015;38345.17497
DEF0;2016;40490.29816
DEF0;2017;43128.95503
DEF0;2018;44759.69338
DEF0;2019;45667.32155
DEF0;2020;45771.49763
DEG;2009;24584.26429
DEG;2010;26497.60103
DEG;2011;29247.30262
DEG;2012;30008.41378
DEG;2013;31843.81521
DEG;2014;33858.73486
DEG;2015;34227.57229
DEG;2016;36242.13573
DEG;2017;38157.70476
DEG;2018;39453.83307
DEG;2019;39675.98199
DEG;2020;39677.65919
DEG0;2009;24584.26429
DEG0;2010;26497.60103
DEG0;2011;29247.30262
DEG0;2012;30008.41378
DEG0;2013;31843.81521
DEG0;2014;33858.73486
DEG0;2015;34227.57229
DEG0;2016;36242.13573
DEG0;2017;38157.70476
DEG0;2018;39453.83307
DEG0;2019;39675.98199
DEG0;2020;39677.65919
DK;2009;40331.40688
DK;2010;43003.05459
DK;2011;44403.38484
DK;2012;44803.96824
DK;2013;46726.85414
DK;2014;47901.44736
DK;2015;49045.33919
DK;2016;51976.00571
DK;2017;55356.68078
DK;2018;57482.9624
DK;2019;58700.97467
DK;2020;60229.91477
DK0;2009;39176.33079
DK0;2010;41726.70822
DK0;2011;42806.85864
DK0;2012;43228.44408
DK0;2013;45409.17713
DK0;2014;46782.72991
DK0;2015;48432.27245
DK0;2016;51344.71819
DK0;2017;54706.70018
DK0;2018;56712.11808
DK0;2019;58041.41315
DK0;2020;59780.43779
DK01;2009;49572.01562
DK01;2010;54293.81093
DK01;2011;54581.23934
DK01;2012;55537.22657
DK01;2013;58687.30705
DK01;2014;61020.95205
DK01;2015;63861.11874
DK01;2016;66811.2624
DK01;2017;71714.52579
DK01;2018;74551.65813
DK01;2019;75629.72017
DK01;2020;78321.36305
DK02;2009;27433.05719
DK02;2010;29355.96649
DK02;2011;30134.43196
DK02;2012;30722.72108
DK02;2013;31624.24836
DK02;2014;32239.403
DK02;2015;34229.55964
DK02;2016;35457.31563
DK02;2017;37915.53478
DK02;2018;39423.18111
DK02;2019;41222.59457
DK02;2020;42250.83573
DK03;2009;36288.64056
DK03;2010;38486.75206
DK03;2011;40112.72069
DK03;2012;40175.86603
DK03;2013;42267.02425
DK03;2014;43528.27913
DK03;2015;44447.33864
DK03;2016;46925.70556
DK03;2017;49290.19522
DK03;2018;50875.72534
DK03;2019;52325.21337
DK03;2020;53263.02164
DK04;2009;37539.97299
DK04;2010;38388.57157
DK04;2011;40212.50358
DK04;2012;39978.92551
DK04;2013;41557.50585
DK04;2014;42612.96485
DK04;2015;42914.67179
DK04;2016;47662.20766
DK04;2017;50590.15641
DK04;2018;52087.05214
DK04;2019;53754.26332
DK04;2020;55285.66804
DK05;2009;35037.30813
DK05;2010;36228.60079
DK05;2011;37219.01696
DK05;2012;37911.05005
DK05;2013;39530.31045
DK05;2014;39968.7236
DK05;2015;41279.82715
DK05;2016;43769.26796
DK05;2017;46906.93303
DK05;2018;48012.58928
DK05;2019;48807.55197
DK05;2020;50116.68281
EE;2009;20477.85243
EE;2010;21619.45455
EE;2011;24557.23615
EE;2012;25996.04678
EE;2013;27464.51868
EE;2014;28945.46533
EE;2015;29175.92593
EE;2016;31312.7523
EE;2017;33821.93291
EE;2018;36249.35815
EE;2019;37851.30077
EE;2020;37645.22136
EE0;2009;20477.85243
EE0;2010;21619.45455
EE0;2011;24557.23615
EE0;2012;25996.04678
EE0;2013;27464.51868
EE0;2014;28945.46533
EE0;2015;29175.92593
EE0;2016;31312.7523
EE0;2017;33821.93291
EE0;2018;36249.35815
EE0;2019;37851.30077
EE0;2020;37645.22136
EE00;2009;20477.85243
EE00;2010;21619.45455
EE00;2011;24557.23615
EE00;2012;25996.04678
EE00;2013;27464.51868
EE00;2014;28945.46533
EE00;2015;29175.92593
EE00;2016;31312.7523
EE00;2017;33821.93291
EE00;2018;36249.35815
EE00;2019;37851.30077
EE00;2020;37645.22136
EL;2009;30359.14946
EL;2010;27913.08919
EL;2011;25671.51609
EL;2012;24911.11963
EL;2013;25986.65032
EL;2014;26625.06181
EL;2015;26760.3633
EL;2016;27511.80102
EL;2017;28604.86094
EL;2018;29617.54834
EL;2019;30356.2664
EL;2020;27948.64973
EL3;2009;41140.90348
EL3;2010;37585.94188
EL3;2011;34789.81415
EL3;2012;33360.50524
EL3;2013;35177.05104
EL3;2014;35935.66625
EL3;2015;36118.28176
EL3;2016;37361.70508
EL3;2017;39244.47385
EL3;2018;40613.28485
EL3;2019;41540.15401
EL3;2020;37930.31035
EL30;2009;41140.90348
EL30;2010;37585.94188
EL30;2011;34789.81415
EL30;2012;33360.50524
EL30;2013;35177.05104
EL30;2014;35935.66625
EL30;2015;36118.28176
EL30;2016;37361.70508
EL30;2017;39244.47385
EL30;2018;40613.28485
EL30;2019;41540.15401
EL30;2020;37930.31035
EL4;2009;27663.71096
EL4;2010;25287.6006
EL4;2011;23006.16742
EL4;2012;21851.85933
EL4;2013;23451.36736
EL4;2014;24664.93456
EL4;2015;24626.1012
EL4;2016;24624.76017
EL4;2017;25465.30303
EL4;2018;26247.88715
EL4;2019;26805.82588
EL4;2020;23774.50074
EL41;2009;24117.08135
EL41;2010;21833.01036
EL41;2011;20200.53725
EL41;2012;19666.67339
EL41;2013;20440.71885
EL41;2014;21071.36794
EL41;2015;20850.09902
EL41;2016;20718.76373
EL41;2017;20407.1264
EL41;2018;20217.96713
EL41;2019;20059.9889
EL41;2020;18329.95859
EL42;2009;32487.12723
EL42;2010;29847.65973
EL42;2011;27495.1757
EL42;2012;26513.58932
EL42;2013;28838.84364
EL42;2014;30055.2845
EL42;2015;29879.66945
EL42;2016;29549.7122
EL42;2017;30349.05978
EL42;2018;31745.75541
EL42;2019;32841.57476
EL42;2020;28311.61921
EL43;2009;26245.05911
EL43;2010;24043.94812
EL43;2011;21463.07083
EL43;2012;20249.38964
EL43;2013;21708.36032
EL43;2014;22868.15125
EL43;2015;22984.36112
EL43;2016;23096.32678
EL43;2017;24244.36385
EL43;2018;25183.78362
EL43;2019;25740.69373
EL43;2020;23230.04653
EL5;2009;23265.89024
EL5;2010;21556.64314
EL5;2011;19919.97423
EL5;2012;19666.67339
EL5;2013;20282.26366
EL5;2014;20417.99219
EL5;2015;20685.92501
EL5;2016;21228.24152
EL5;2017;21976.90536
EL5;2018;22878.22596
EL5;2019;23077.86334
EL5;2020;21415.19914
EL51;2009;21705.37321
EL51;2010;20727.54148
EL51;2011;18376.87763
EL51;2012;17772.84558
EL51;2013;18222.34626
EL51;2014;18294.521
EL51;2015;18387.4889
EL51;2016;19190.33034
EL51;2017;19709.44687
EL51;2018;20395.31772
EL51;2019;20592.55498
EL51;2020;19781.8365
EL52;2009;23975.21616
EL52;2010;21694.82675
EL52;2011;20060.25574
EL52;2012;19375.31527
EL52;2013;19965.35329
EL52;2014;20091.30431
EL52;2015;20685.92501
EL52;2016;21398.06746
EL52;2017;22325.74512
EL52;2018;23232.92714
EL52;2019;23787.95144
EL52;2020;21959.65336
EL53;2009;24968.27245
EL53;2010;24596.68255
EL53;2011;24549.26402
EL53;2012;27533.34275
EL53;2013;28521.93327
EL53;2014;29075.22087
EL53;2015;28073.75537
EL53;2016;26832.49729
EL53;2017;27732.76152
EL53;2018;27489.34127
EL53;2019;25385.64968
EL53;2020;22867.07705
EL54;2009;20570.45174
EL54;2010;19760.25621
EL54;2011;18376.87763
EL54;2012;17627.16652
EL54;2013;18697.71181
EL54;2014;19111.24069
EL54;2015;19044.18493
EL54;2016;19699.80813
EL54;2017;20232.70652
EL54;2018;20927.36949
EL54;2019;21480.16511
EL54;2020;20326.29071
EL6;2009;23975.21616
EL6;2010;22109.37758
EL6;2011;20340.81876
EL6;2012;19958.03152
EL6;2013;20757.62922
EL6;2014;21234.71187
EL6;2015;21506.79505
EL6;2016;22247.19712
EL6;2017;23197.84454
EL6;2018;23942.3295
EL6;2019;24675.56157
EL6;2020;23593.016
EL61;2009;22414.69914
EL61;2010;19898.43982
EL61;2011;18236.59613
EL61;2012;18209.88277
EL61;2013;19173.07737
EL61;2014;19764.61644
EL61;2015;20193.40298
EL61;2016;20718.76373
EL61;2017;21453.64571
EL61;2018;22346.1742
EL61;2019;23255.38537
EL61;2020;22141.1381
EL62;2009;28656.76725
EL62;2010;26254.88587
EL62;2011;23006.16742
EL62;2012;22434.57557
EL62;2013;23451.36736
EL62;2014;24828.2785
EL62;2015;24461.92719
EL62;2016;24964.41203
EL62;2017;25988.56268
EL62;2018;27311.99068
EL62;2019;28758.56816
EL62;2020;25044.89391
EL63;2009;22272.83395
EL63;2010;21003.9087
EL63;2011;19078.28518
EL63;2012;18646.91996
EL63;2013;19173.07737
EL63;2014;19601.2725
EL63;2015;19700.88096
EL63;2016;20039.46
EL63;2017;20581.54629
EL63;2018;21459.42125
EL63;2019;22012.73119
EL63;2020;20689.26019
EL64;2009;26386.9243
EL64;2010;24734.86616
EL64;2011;23006.16742
EL64;2012;22434.57557
EL64;2013;23134.45699
EL64;2014;23194.83912
EL64;2015;23641.05715
EL64;2016;24794.5861
EL64;2017;26162.98257
EL64;2018;26957.28951
EL64;2019;27515.91398
EL64;2020;27404.19551
EL65;2009;23975.21616
EL65;2010;22385.7448
EL65;2011;20901.94479
EL65;2012;20686.42683
EL65;2013;21708.36032
EL65;2014;21888.08762
EL65;2015;22491.8391
EL65;2016;23266.15271
EL65;2017;24244.36385
EL65;2018;24829.08244
EL65;2019;25563.1717
EL65;2020;24318.95496
ES;2009;32092.36482
ES;2010;31682.7131
ES;2011;31867.97324
ES;2012;31720.12
ES;2013;32434.0032
ES;2014;33525.74063
ES;2015;34903.12748
ES;2016;37286.21343
ES;2017;39528.92539
ES;2018;40696.38768
ES;2019;41695.14695
ES;2020;37756.351
ES1;2009;28758.09315
ES1;2010;28652.19272
ES1;2011;28653.22155
ES1;2012;28548.108
ES1;2013;29027.69236
ES1;2014;29901.33624
ES1;2015;31292.45912
ES1;2016;33246.87364
ES1;2017;35259.80145
ES1;2018;36579.2434
ES1;2019;37588.80672
ES1;2020;34729.47054
ES11;2009;28202.38121
ES11;2010;28238.93994
ES11;2011;28094.1343
ES11;2012;28115.56091
ES11;2013;29027.69236
ES11;2014;29901.33624
ES11;2015;31292.45912
ES11;2016;33402.23287
ES11;2017;35259.80145
ES11;2018;36579.2434
ES11;2019;37588.80672
ES11;2020;34888.78004
ES12;2009;29035.94912
ES12;2010;29065.4455
ES12;2011;29072.53699
ES12;2012;28836.47273
ES12;2013;28879.59189
ES12;2014;29599.30254
ES12;2015;30841.12557
ES12;2016;32470.07753
ES12;2017;34627.33864
ES12;2018;35945.83659
ES12;2019;36641.18974
ES12;2020;33614.30405
ES13;2009;30286.301
ES13;2010;30029.70198
ES13;2011;29771.39605
ES13;2012;29701.56691
ES13;2013;29916.29519
ES13;2014;31109.47103
ES13;2015;31743.79266
ES13;2016;34023.66976
ES13;2017;36050.37995
ES13;2018;37529.35362
ES13;2019;38378.48753
ES13;2020;35207.39903
ES2;2009;38344.1242
ES2;2010;38294.75757
ES2;2011;38437.24843
ES2;2012;38496.69109
ES2;2013;39394.72535
ES2;2014;40774.54941
ES2;2015;42124.4642
ES2;2016;44898.81534
ES2;2017;47434.71046
ES2;2018;48930.67624
ES2;2019;50065.76357
ES2;2020;45881.13539
ES21;2009;40844.82795
ES21;2010;40912.02518
ES21;2011;41092.91286
ES21;2012;41380.33836
ES21;2013;42060.53383
ES21;2014;43643.86956
ES21;2015;45133.3545
ES21;2016;48161.35902
ES21;2017;50755.1402
ES21;2018;52414.41371
ES21;2019;53540.35915
ES21;2020;48430.08736
ES22;2009;39455.54809
ES22;2010;38983.51221
ES22;2011;39275.8793
ES22;2012;38929.23818
ES22;2013;40135.22771
ES22;2014;41529.63366
ES22;2015;42876.68677
ES22;2016;45675.61145
ES22;2017;48225.28897
ES22;2018;49247.37965
ES22;2019;50539.57206
ES22;2020;46677.68288
ES23;2009;34315.2126
ES23;2010;34299.9807
ES23;2011;34383.86586
ES23;2012;34459.58491
ES23;2013;35247.91216
ES23;2014;36999.12817
ES23;2015;38363.35132
ES23;2016;39771.96099
ES23;2017;42058.77661
ES23;2018;43546.71834
ES23;2019;44380.06171
ES23;2020;40942.54096
ES24;2009;34731.99656
ES24;2010;34713.23348
ES24;2011;34663.40949
ES24;2012;34315.40254
ES24;2013;35544.1131
ES24;2014;36697.09447
ES24;2015;37460.68423
ES24;2016;40393.39789
ES24;2017;42849.35512
ES24;2018;44338.47685
ES24;2019;45485.61485
ES24;2020;42217.01694
ES3;2009;43345.53171
ES3;2010;42565.0363
ES3;2011;43329.26186
ES3;2012;43687.25618
ES3;2013;44578.24184
ES3;2014;46211.156
ES3;2015;47991.80028
ES3;2016;50957.82502
ES3;2017;53917.45423
ES3;2018;55423.09606
ES3;2019;56857.01856
ES3;2020;50979.03932
ES30;2009;43345.53171
ES30;2010;42565.0363
ES30;2011;43329.26186
ES30;2012;43687.25618
ES30;2013;44578.24184
ES30;2014;46211.156
ES30;2015;47991.80028
ES30;2016;50957.82502
ES30;2017;53917.45423
ES30;2018;55423.09606
ES30;2019;56857.01856
ES30;2020;50979.03932
ES4;2009;26952.02933
ES4;2010;26861.43067
ES4;2011;26836.18799
ES4;2012;26817.91964
ES4;2013;27250.48671
ES4;2014;27787.10034
ES4;2015;29035.79139
ES4;2016;31071.84453
ES4;2017;33046.18162
ES4;2018;34520.67126
ES4;2019;35219.76428
ES4;2020;33136.37556
ES41;2009;29869.51704
ES41;2010;29754.20013
ES41;2011;30050.93968
ES41;2012;30134.114
ES41;2013;30360.5966
ES41;2014;31260.48788
ES41;2015;32496.01524
ES41;2016;34800.46587
ES41;2017;36524.72706
ES41;2018;38479.46384
ES41;2019;39326.10451
ES41;2020;36959.80351
ES42;2009;25840.60544
ES42;2010;25483.92141
ES42;2011;25438.46987
ES42;2012;25376.096
ES42;2013;25769.482
ES42;2014;25823.8813
ES42;2015;27230.45721
ES42;2016;29207.53386
ES42;2017;30990.6775
ES42;2018;32303.74742
ES42;2019;32850.72184
ES42;2020;30906.04259
ES43;2009;22645.26176
ES43;2010;22728.90288
ES43;2011;22503.26181
ES43;2012;22348.26636
ES43;2013;22955.57304
ES43;2014;23558.62855
ES43;2015;24823.34497
ES43;2016;26566.42707
ES43;2017;28777.05768
ES43;2018;29770.12017
ES43;2019;30481.6794
ES43;2020;29153.63811
ES5;2009;33759.50066
ES5;2010;33473.47514
ES5;2011;33405.46318
ES5;2012;33306.126
ES5;2013;34211.20886
ES5;2014;35639.97653
ES5;2015;37159.7952
ES5;2016;39771.96099
ES5;2017;42058.77661
ES5;2018;43388.36663
ES5;2019;44222.12555
ES5;2020;39508.75548
ES51;2009;37371.6283
ES51;2010;37192.75016
ES51;2011;37039.5303
ES51;2012;37199.04982
ES51;2013;38209.92158
ES51;2014;39868.44832
ES51;2015;41522.68614
ES51;2016;44588.0969
ES51;2017;46960.36336
ES51;2018;48297.26943
ES51;2019;49276.08276
ES51;2020;44288.04041
ES52;2009;28341.30919
ES52;2010;27963.43808
ES52;2011;27814.59068
ES52;2012;27394.64909
ES52;2013;28139.08954
ES52;2014;29448.28569
ES52;2015;30540.23654
ES52;2016;32470.07753
ES52;2017;34627.33864
ES52;2018;35787.48489
ES52;2019;36483.25358
ES52;2020;33136.37556
ES53;2009;34176.28461
ES53;2010;33611.22607
ES53;2011;33685.0068
ES53;2012;33882.85545
ES53;2013;34507.4098
ES53;2014;36093.02707
ES53;2015;37611.12875
ES53;2016;40548.75711
ES53;2017;42849.35512
ES53;2018;44021.77345
ES53;2019;45011.80636
ES53;2020;35048.08954
ES6;2009;24729.18155
ES6;2010;24381.91399
ES6;2011;24320.29537
ES6;2012;24078.45473
ES6;2013;24436.57775
ES6;2014;25219.8139
ES6;2015;26478.23464
ES6;2016;27964.66007
ES6;2017;29725.75189
ES6;2018;30720.23039
ES6;2019;31271.36021
ES6;2020;28835.01912
ES61;2009;24451.32558
ES61;2010;23968.66121
ES61;2011;24040.75174
ES61;2012;23790.09
ES61;2013;23992.27634
ES61;2014;24766.76335
ES61;2015;25876.45658
ES61;2016;27498.58241
ES61;2017;29251.40479
ES61;2018;30245.17528
ES61;2019;30797.55172
ES61;2020;28197.78113
ES62;2009;26535.24537
ES62;2010;26448.17789
ES62;2011;25997.55712
ES62;2012;26097.00782
ES62;2013;26954.28577
ES62;2014;27636.08349
ES62;2015;29336.68042
ES62;2016;31071.84453
ES62;2017;32729.95022
ES62;2018;33253.85764
ES62;2019;34114.21114
ES62;2020;31543.28058
ES63;2009;27646.66926
ES63;2010;26999.1816
ES63;2011;26556.64437
ES63;2012;26097.00782
ES63;2013;27250.48671
ES63;2014;27485.06664
ES63;2015;28434.01333
ES63;2016;29984.32997
ES63;2017;30832.5618
ES63;2018;32145.39572
ES63;2019;33166.59416
ES63;2020;31065.35209
ES64;2009;26118.46141
ES64;2010;25208.41955
ES64;2011;24739.6108
ES64;2012;23934.27236
ES64;2013;24584.67823
ES64;2014;25219.8139
ES64;2015;26026.90109
ES64;2016;27653.94163
ES64;2017;28302.71058
ES64;2018;29611.76847
ES64;2019;30323.74323
ES64;2020;28516.40012
ES7;2009;27507.74128
ES7;2010;27412.43438
ES7;2011;27395.27524
ES7;2012;26962.102
ES7;2013;27398.58718
ES7;2014;27938.11719
ES7;2015;28734.90236
ES7;2016;30450.40764
ES7;2017;32255.60312
ES7;2018;33095.50594
ES7;2019;33798.33881
ES7;2020;27719.85263
ES70;2009;27507.74128
ES70;2010;27412.43438
ES70;2011;27395.27524
ES70;2012;26962.102
ES70;2013;27398.58718
ES70;2014;27938.11719
ES70;2015;28734.90236
ES70;2016;30450.40764
ES70;2017;32255.60312
ES70;2018;33095.50594
ES70;2019;33798.33881
ES70;2020;27719.85263
FI;2009;37972.27005
FI;2010;38956.47222
FI;2011;40916.83858
FI;2012;40873.09533
FI;2013;41493.14165
FI;2014;41757.40219
FI;2015;42497.70498
FI;2016;44934.44821
FI;2017;47570.13358
FI;2018;49580.6052
FI;2019;50321.53969
FI;2020;50937.16075
FI1;2009;37972.27005
FI1;2010;38845.48512
FI1;2011;40916.83858
FI1;2012;40873.09533
FI1;2013;41382.78755
FI1;2014;41647.22435
FI1;2015;42387.6073
FI1;2016;44820.97738
FI1;2017;47454.39117
FI1;2018;49580.6052
FI1;2019;50321.53969
FI1;2020;50937.16075
FI19;2009;33951.67675
FI19;2010;34960.9366
FI19;2011;37349.15783
FI19;2012;37237.48308
FI19;2013;37078.97764
FI19;2014;37350.2885
FI19;2015;37873.60236
FI19;2016;39714.79008
FI19;2017;41898.75513
FI19;2018;43837.2254
FI19;2019;44292.23079
FI19;2020;45211.20357
FI1B;2009;52044.34659
FI1B;2010;53162.82106
FI1B;2011;54184.15136
FI1B;2012;53542.65319
FI1B;2013;54956.34186
FI1B;2014;54648.20973
FI1B;2015;56370.01282
FI1B;2016;59118.30181
FI1B;2017;62153.67819
FI1B;2018;64583.71977
FI1B;2019;65858.60494
FI1B;2020;65609.92603
FI1C;2009;33169.89472
FI1C;2010;33185.143
FI1C;2011;36011.27755
FI1C;2012;36245.95246
FI1C;2013;36306.49894
FI1C;2014;36909.57713
FI1C;2015;37213.01628
FI1C;2016;39487.84843
FI1C;2017;42361.7248
FI1C;2018;44071.64906
FI1C;2019;44524.12728
FI1C;2020;45211.20357
FI1D;2009;29931.08345
FI1D;2010;31298.36229
FI1D;2011;33335.51699
FI1D;2012;33491.70076
FI1D;2013;33989.06284
FI1D;2014;34595.84245
FI1D;2015;34570.67193
FI1D;2016;37218.43185
FI1D;2017;39583.90678
FI1D;2018;41375.77691
FI1D;2019;41741.36933
FI1D;2020;42825.38808
FI2;2009;46683.55553
FI2;2010;46059.64664
FI2;2011;47494.74996
FI2;2012;50678.23141
FI2;2013;51866.42706
FI2;2014;50902.16309
FI2;2015;52736.78934
FI2;2016;53331.28954
FI2;2017;54977.6483
FI2;2018;51573.20635
FI2;2019;52872.40115
FI2;2020;46404.11132
FI20;2009;46683.55553
FI20;2010;46059.64664
FI20;2011;47494.74996
FI20;2012;50678.23141
FI20;2013;51866.42706
FI20;2014;50902.16309
FI20;2015;52736.78934
FI20;2016;53331.28954
FI20;2017;54977.6483
FI20;2018;51573.20635
FI20;2019;52872.40115
FI20;2020;46404.11132
FR;2009;34678.06232
FR;2010;35902.90311
FR;2011;37440.63347
FR;2012;37679.11891
FR;2013;39523.85515
FR;2014;40144.02683
FR;2015;40849.99738
FR;2016;42924.61363
FR;2017;44577.06457
FR;2018;46576.60185
FR;2019;49072.36383
FR;2020;46991.18203
FR1;2009;56366.34879
FR1;2010;59877.15437
FR1;2011;61569.04171
FR1;2012;62561.55593
FR1;2013;66119.34647
FR1;2014;67154.51402
FR1;2015;68578.48045
FR1;2016;72354.96249
