sender;receiver;dist
CZ06;ITF4;915077.3441
CZ07;ITF4;954441.639
CZ08;ITF4;986424.9942
DE11;ITF4;1046294.748
DE12;ITF4;1086884.962
DE13;ITF4;1023516.026
DE14;ITF4;971374.9021
DE21;ITF4;879580.4566
DE22;ITF4;907803.4235
DE23;ITF4;996124.7096
DE24;ITF4;1085752.797
DE25;ITF4;1035168.269
DE26;ITF4;1128158.355
DE27;ITF4;929940.3917
DE30;ITF4;1301479.195
DE40;ITF4;1297355.291
DE50;ITF4;1470176.679
DE60;ITF4;1479521.972
DE71;ITF4;1176790.856
DE72;ITF4;1231828.655
DE73;ITF4;1245838.031
DE80;ITF4;1450021.396
DE91;ITF4;1317261.218
DE92;ITF4;1380629.416
DE93;ITF4;1449054.23
DE94;ITF4;1480217.843
DEA1;ITF4;1391190.562
DEA2;ITF4;1327974.774
DEA3;ITF4;1404595.068
DEA4;ITF4;1355398.527
DEA5;ITF4;1322023.389
FRG0;ITF4;1559296.464
FRH0;ITF4;1723495.319
PL21;ITF4;1025507.247
PL22;ITF4;1055284.6
PL41;ITF4;1262708.314
PL42;ITF4;1399415.622
PL43;ITF4;1245763.761
PL51;ITF4;1123896.376
PL52;ITF4;1076999.355
PL61;ITF4;1351845.632
PL62;ITF4;1465207.281
AT11;ITF4;726542.6785
AT12;ITF4;809110.615
AT13;ITF4;800179.7161
AT21;ITF4;678615.5684
AT22;ITF4;708532.1867
AT31;ITF4;823242.2717
AT32;ITF4;766528.0702
AT33;ITF4;814668.943
AT34;ITF4;876767.9264
BE10;ITF4;1444578.047
BE21;ITF4;1456844.061
BE22;ITF4;1404038.287
BE23;ITF4;1486984.988
BE24;ITF4;1435792.401
BE25;ITF4;1523845.973
ITH4;ITF4;640904.8701
ITH5;ITF4;600404.6113
ITI1;ITF4;528870.3913
ITI2;ITF4;405434.7329
BE35;ITF4;1372162.827
BG31;ITF4;657196.0278
BG32;ITF4;827731.9035
BG33;ITF4;923830.667
BG34;ITF4;842694.1921
BG41;ITF4;579357.7764
BG42;ITF4;709814.1013
CH01;ITF4;957539.7959
CH02;ITF4;985990.4108
CH03;ITF4;985788.6892
CH04;ITF4;953725.1862
PL81;ITF4;1235656.306
PL82;ITF4;1086608.488
PL84;ITF4;1444262.778
PL91;ITF4;1296856.103
PL92;ITF4;1312502.883
PT11;ITF4;2025645.305
PT15;ITF4;2166139.852
PT16;ITF4;2074710.272
PT17;ITF4;2195954.542
PT18;ITF4;2115345.608
PT20;ITF4;3832728.836
PT30;ITF4;3152685.835
EL65;ITF4;644748.6566
ES11;ITF4;2030660.729
ES12;ITF4;1874513.373
ES13;ITF4;1718323.049
ES21;ITF4;1598597.1
ES22;ITF4;1518747.104
ES23;ITF4;1588647.407
ES24;ITF4;1445958.075
ES30;ITF4;1709710.998
ES41;ITF4;1784016.289
ES42;ITF4;1668150.673
ES43;ITF4;1941959.053
ES51;ITF4;1262905.865
ES52;ITF4;1465991.868
ES53;ITF4;1165975.687
ES61;ITF4;1862559.866
ES62;ITF4;1583989.052
ES63;ITF4;1987220.79
ES64;ITF4;1818817.011
ES70;ITF4;3321120.727
FI19;ITF4;2419476.804
FI1B;ITF4;2225569.769
FI1C;ITF4;2287019.263
FI1D;ITF4;2801505.566
FI20;ITF4;2149247.689
FR10;ITF4;1397309.056
FRB0;ITF4;1387481.047
FRC1;ITF4;1210579.937
FRC2;ITF4;1086425.912
FRD1;ITF4;1601372.664
FRD2;ITF4;1531473.862
FRE1;ITF4;1501475.402
FRE2;ITF4;1442827.823
FRF1;ITF4;1089293.039
FRF2;ITF4;1280701.837
FRF3;ITF4;1189258.501
UKK2;ITF4;1849977.635
UKK3;ITF4;1954767.338
UKK4;ITF4;1906283.237
UKL1;ITF4;2001591.809
FRI1;ITF4;1423713.784
FRI2;ITF4;1312471.168
FRI3;ITF4;1458109.988
FRJ1;ITF4;1135563.123
FRJ2;ITF4;1277171.395
FRK1;ITF4;1203520.205
FRK2;ITF4;1037888.788
FRL0;ITF4;926243.5501
FRM0;ITF4;637023.2854
FRY1;ITF4;7851152.539
FRY2;ITF4;7912185.564
FRY3;ITF4;8036642.098
FRY4;ITF4;7990863.419
FRY5;ITF4;6668968.073
HR03;ITF4;385922.8626
HR02;ITF4;497378.421
HU11;ITF4;746227.1434
HU12;ITF4;745865.2434
HU21;ITF4;703919.3392
HU22;ITF4;689933.7709
HU23;ITF4;606185.7338
HU31;ITF4;843412.7499
HU32;ITF4;821150.4576
HU33;ITF4;679681.7637
IE04;ITF4;2356702.828
IE05;ITF4;2269884.562
IE06;ITF4;2236703.554
DK03;ITF4;1693405.322
DK04;ITF4;1773727.171
DK05;ITF4;1852812.756
EE00;ITF4;2068417.222
EL30;ITF4;687450.3605
EL41;ITF4;941072.814
EL42;ITF4;1117549.185
EL43;ITF4;964473.0886
EL51;ITF4;713730.2994
EL52;ITF4;530975.4619
EL53;ITF4;418738.0776
EL54;ITF4;385974.9835
EL61;ITF4;498290.7561
EL62;ITF4;456112.3606
EL63;ITF4;561822.096
EL64;ITF4;575860.1957
ITI3;ITF4;386913.9905
ITI4;ITF4;340823.6217
LT01;ITF4;1663014.232
LT02;ITF4;1686432.027
LU00;ITF4;1273180.491
LV00;ITF4;1860901.399
MT00;ITF4;597406.207
NL11;ITF4;1547543.194
NL12;ITF4;1568205.008
NL13;ITF4;1518903.556
NL21;ITF4;1490797.869
NL22;ITF4;1474299.56
NL23;ITF4;1535540.706
NL31;ITF4;1508690.784
NL32;ITF4;1568910.485
NL33;ITF4;1526338.432
NL34;ITF4;1518251.907
NL41;ITF4;1462925.597
NL42;ITF4;1400264.906
IS00;ITF4;3469797.99
ITC1;ITF4;837359.7884
ITC2;ITF4;910835.6805
ITC3;ITF4;741276.0177
ITC4;ITF4;752876.0225
ITF1;ITF4;265710.2601
ITF2;ITF4;185642.4747
ITF3;ITF4;150943.716
ITF5;ITF4;69526.21964
ITF6;ITF4;208434.2725
ITG1;ITF4;433758.8165
ITG2;ITF4;649008.655
ITH1;ITF4;758095.7477
ITH2;ITF4;720756.437
ITH3;ITF4;642999.8298
UKC1;ITF4;2032462.735
UKC2;ITF4;2088563.386
UKD1;ITF4;2084016.801
UKD3;ITF4;1981017.816
UKD4;ITF4;2018934.061
RO11;ITF4;874476.4693
RO12;ITF4;876201.1201
RO21;ITF4;1051021.458
RO22;ITF4;1019060.463
RO31;ITF4;855221.6306
RO32;ITF4;870461.4614
RO41;ITF4;701151.2578
RO42;ITF4;680843.4936
SE11;ITF4;2054299.874
SE12;ITF4;2026233.965
SE21;ITF4;1805101.237
SE22;ITF4;1683655.394
SE23;ITF4;1921357.001
SE31;ITF4;2200485.661
SE32;ITF4;2470957.873
SE33;ITF4;2807047.656
SI03;ITF4;586174.6975
SI04;ITF4;598778.9642
SK01;ITF4;812876.878
SK02;ITF4;832936.9513
SK03;ITF4;893264.0775
SK04;ITF4;955816.4689
DEB1;ITF4;1246423.407
DEB2;ITF4;1260107.069
DEB3;ITF4;1158860.228
DEC0;ITF4;1200720.005
DED2;ITF4;1149008.161
DED4;ITF4;1121518.81
DED5;ITF4;1190581.728
DEE0;ITF4;1279922.852
DEF0;ITF4;1547257.73
DEG0;ITF4;1182029.03
DK01;ITF4;1680011.99
DK02;ITF4;1631238.173
PL63;ITF4;1466786.746
PL71;ITF4;1199987.289
PL72;ITF4;1134842.274
UKD6;ITF4;1973203.13
UKD7;ITF4;2006005.388
UKE1;ITF4;1910590.998
UKE2;ITF4;1982124.733
UKE3;ITF4;1929824.124
UKE4;ITF4;1965573.106
UKF1;ITF4;1907386.572
UKF2;ITF4;1842077.435
UKF3;ITF4;1847261.941
UKG1;ITF4;1890334.204
UKG2;ITF4;1937057.269
UKG3;ITF4;1895435.61
UKH1;ITF4;1750525.777
UKH2;ITF4;1769979.297
UKH3;ITF4;1717521.023
UKI0;ITF4;1734306.677
UKJ1;ITF4;1799326.402
UKJ2;ITF4;1707642.742
UKJ3;ITF4;1771409.248
UKJ4;ITF4;1667213.591
UKK1;ITF4;1848280.949
UKL2;ITF4;1960881.808
UKM5;ITF4;2269190.589
UKM6;ITF4;2354747.569
UKM7;ITF4;2251801.268
UKM8;ITF4;2251152.758
UKM9;ITF4;2179434.245
UKN0;ITF4;2283991.985
HR05;ITF4;539059.8726
HR06;ITF4;556929.8052
NO02;ITF4;2309086.424
NO06;ITF4;2552598.054
NO07;ITF4;3095211.582
NO08;ITF4;2170970.792
NO09;ITF4;2097208.512
NO0A;ITF4;2333594.635
NO0B;ITF4;4167183.19
BE31;ITF5;1436227.543
BE32;ITF5;1445150.471
BE33;ITF5;1369176.125
BE34;ITF5;1332658.502
CH05;ITF5;886031.1644
CH06;ITF5;941601.2607
CH07;ITF5;867945.5776
CY00;ITF5;1623397.111
CZ01;ITF5;1068463.839
CZ02;ITF5;1060512.754
CZ03;ITF5;994727.3534
CZ04;ITF5;1119100.114
CZ05;ITF5;1085569.266
CZ06;ITF5;967679.77
CZ07;ITF5;1010955.21
CZ08;ITF5;1044505.683
DE11;ITF5;1072510.822
DE12;ITF5;1109638.289
DE13;ITF5;1040303.093
DE14;ITF5;993561.8435
DE21;ITF5;911477.5291
DE22;ITF5;946056.9919
DE23;ITF5;1033099.781
DE24;ITF5;1121473.267
DE25;ITF5;1066940.358
DE26;ITF5;1158660.224
DE27;ITF5;956565.026
DE30;ITF5;1347155.91
DE40;ITF5;1343013.546
DE50;ITF5;1504715.546
DE60;ITF5;1517837.434
DE71;ITF5;1203596.256
DE72;ITF5;1260341.995
DE73;ITF5;1277661.956
DE80;ITF5;1494590.308
DE91;ITF5;1353887.318
DE92;ITF5;1415256.399
DE93;ITF5;1486235.342
DE94;ITF5;1511850.387
DEA1;ITF5;1415948.285
DEA2;ITF5;1351379.539
DEA3;ITF5;1432935.129
DEA4;ITF5;1387457.78
DEA5;ITF5;1350295.556
FRG0;ITF5;1552403.444
FRH0;ITF5;1717112.689
PL21;ITF5;1088672.683
PL22;ITF5;1115471.654
PL41;ITF5;1317928.721
PL42;ITF5;1450810.911
PL43;ITF5;1296343.964
PL51;ITF5;1177159.071
PL52;ITF5;1134340.657
PL61;ITF5;1409389.047
PL62;ITF5;1526118.234
AT11;ITF5;780404.9801
AT12;ITF5;859697.0741
AT13;ITF5;853431.5038
AT21;ITF5;717659.1679
AT22;ITF5;754747.4595
AT31;ITF5;865637.2378
AT32;ITF5;802734.7526
AT33;ITF5;840968.5132
AT34;ITF5;896266.2836
BE10;ITF5;1461725.334
BE21;ITF5;1476281.08
BE22;ITF5;1424258.724
BE23;ITF5;1503557.965
BE24;ITF5;1453612.898
BE25;ITF5;1538717.251
ITH4;ITF5;672600.2468
ITH5;ITF5;607112.4935
ITI1;ITF5;524948.1554
ITI2;ITF5;404120.2051
BE35;ITF5;1388470.184
BG31;ITF5;721741.409
BG32;ITF5;890231.813
BG33;ITF5;984958.3487
BG34;ITF5;900501.231
BG41;ITF5;639100.8106
BG42;ITF5;765537.6983
CH01;ITF5;961408.989
CH02;ITF5;993998.2833
CH03;ITF5;998886.6272
CH04;ITF5;968966.9251
PL81;ITF5;1301347.956
PL82;ITF5;1152609.854
PL84;ITF5;1508348.987
PL91;ITF5;1359419.565
PL92;ITF5;1374868.271
PT11;ITF5;1990787.199
PT15;ITF5;2118981.575
PT16;ITF5;2035687.96
PT17;ITF5;2153344.394
PT18;ITF5;2071368.668
PT20;ITF5;3799141.197
PT30;ITF5;3097809.844
EL65;ITF5;653384.8234
ES11;ITF5;2000225.952
ES12;ITF5;1846149.818
ES13;ITF5;1689549.127
ES21;ITF5;1569566.701
ES22;ITF5;1488262.056
ES23;ITF5;1556000.888
ES24;ITF5;1409843.177
ES30;ITF5;1670196.665
ES41;ITF5;1749612.891
ES42;ITF5;1624828.102
ES43;ITF5;1899100.601
ES51;ITF5;1228232.576
ES52;ITF5;1420633.47
ES53;ITF5;1119171.018
ES61;ITF5;1813472.44
ES62;ITF5;1534183.187
ES63;ITF5;1934574.696
ES64;ITF5;1762694.172
ES70;ITF5;3264361.33
FI19;ITF5;2478984.386
FI1B;ITF5;2286783.224
FI1C;ITF5;2348249.558
FI1D;ITF5;2861852.388
FI20;ITF5;2206421.503
FR10;ITF5;1401669.384
FRB0;ITF5;1384273.55
FRC1;ITF5;1211125.504
FRC2;ITF5;1091539.689
FRD1;ITF5;1601249.873
FRD2;ITF5;1535872.17
FRE1;ITF5;1513667.816
FRE2;ITF5;1451771.779
FRF1;ITF5;1104790.213
FRF2;ITF5;1289789.17
FRF3;ITF5;1202633.303
UKK2;ITF5;1854970.814
UKK3;ITF5;1955139.039
UKK4;ITF5;1908916.495
UKL1;ITF5;2009261.528
FRI1;ITF5;1402007.96
FRI2;ITF5;1300240.252
FRI3;ITF5;1445692.339
FRJ1;ITF5;1112336.573
FRJ2;ITF5;1253414.499
FRK1;ITF5;1192924.976
FRK2;ITF5;1030291.34
FRL0;ITF5;909511.2333
FRM0;ITF5;609160.271
FRY1;ITF5;7810971.617
FRY2;ITF5;7870307.168
FRY3;ITF5;7982692.85
FRY4;ITF5;7977108.154
FRY5;ITF5;6648838.62
HR03;ITF5;431886.7533
HR02;ITF5;556349.5402
HU11;ITF5;809324.9002
HU12;ITF5;809633.2307
HU21;ITF5;764198.4466
HU22;ITF5;745894.8152
HU23;ITF5;667207.8541
HU31;ITF5;908952.832
HU32;ITF5;888487.4008
HU33;ITF5;746279.8137
IE04;ITF5;2364915.764
IE05;ITF5;2273172.603
IE06;ITF5;2244451.117
DK03;ITF5;1732294.446
DK04;ITF5;1814437.852
DK05;ITF5;1894756.932
EE00;ITF5;2131527.33
EL30;ITF5;707914.0885
EL41;ITF5;967320.8186
EL42;ITF5;1137802.154
EL43;ITF5;968630.5475
EL51;ITF5;764276.233
EL52;ITF5;578174.9685
EL53;ITF5;459700.1276
EL54;ITF5;413024.2899
EL61;ITF5;529619.0731
EL62;ITF5;461422.0406
EL63;ITF5;571134.2073
EL64;ITF5;598479.7157
ITI3;ITF5;397026.3525
ITI4;ITF5;324076.0118
LT01;ITF5;1728191.083
LT02;ITF5;1749754.74
LU00;ITF5;1290825.335
LV00;ITF5;1924371.13
MT00;ITF5;533211.4779
NL11;ITF5;1577426.319
NL12;ITF5;1595584.468
NL13;ITF5;1547690.529
NL21;ITF5;1518029.825
NL22;ITF5;1499298.871
NL23;ITF5;1560775.273
NL31;ITF5;1531936.584
NL32;ITF5;1593231.619
NL33;ITF5;1547508.585
NL34;ITF5;1537156.071
NL41;ITF5;1484486.783
NL42;ITF5;1422571.535
IS00;ITF5;3495849.408
ITC1;ITF5;834360.5921
ITC2;ITF5;910950.4045
ITC3;ITF5;734549.1144
ITC4;ITF5;761819.3721
ITF1;ITF5;264627.2942
ITF2;ITF5;180058.3836
ITF3;ITF5;113549.5117
ITF4;ITF5;69526.21964
ITF6;ITF5;156065.7395
ITG1;ITF5;365651.2395
ITG2;ITF5;599836.9944
ITH1;ITF5;782622.7688
ITH2;ITF5;740490.1895
ITH3;ITF5;664106.8648
UKC1;ITF5;2050588.487
UKC2;ITF5;2107761.494
UKD1;ITF5;2100347.299
UKD3;ITF5;1994951.238
UKD4;ITF5;2033490.839
RO11;ITF5;943766.1776
RO12;ITF5;945412.1247
RO21;ITF5;1120174.461
RO22;ITF5;1085005.296
RO31;ITF5;921399.5625
RO32;ITF5;936203.9721
RO41;ITF5;769184.0833
RO42;ITF5;750306.0413
SE11;ITF5;2109635.152
SE12;ITF5;2079035.06
SE21;ITF5;1856199.188
SE22;ITF5;1732650.096
SE23;ITF5;1969314.885
SE31;ITF5;2251488.261
SE32;ITF5;2522953.994
SE33;ITF5;2862222.551
SI03;ITF5;632791.1321
SI04;ITF5;637356.454
SK01;ITF5;869077.5382
SK02;ITF5;892059.298
SK03;ITF5;955603.6907
SK04;ITF5;1021555.139
DEB1;ITF5;1269943.758
DEB2;ITF5;1280254.874
DEB3;ITF5;1180848.925
DEC0;ITF5;1219291.831
DED2;ITF5;1195680.861
DED4;ITF5;1163567.735
DED5;ITF5;1232949.995
DEE0;ITF5;1320333.477
DEF0;ITF5;1586007.898
DEG0;ITF5;1218390.097
DK01;ITF5;1725803.45
DK02;ITF5;1675545.959
PL63;ITF5;1522964.986
PL71;ITF5;1260044.002
PL72;ITF5;1198049.957
UKD6;ITF5;1985850.652
UKD7;ITF5;2018996.794
UKE1;ITF5;1927898.31
UKE2;ITF5;1999260.294
UKE3;ITF5;1945039.939
UKE4;ITF5;1980959.086
UKF1;ITF5;1921467.081
UKF2;ITF5;1854791.807
UKF3;ITF5;1862933.476
UKG1;ITF5;1900318.717
UKG2;ITF5;1948360.352
UKG3;ITF5;1906636.669
UKH1;ITF5;1765777.781
UKH2;ITF5;1781800.397
UKH3;ITF5;1730215.518
UKI0;ITF5;1744920.964
UKJ1;ITF5;1809185.182
UKJ2;ITF5;1716516.857
UKJ3;ITF5;1778599.452
UKJ4;ITF5;1678158.799
UKK1;ITF5;1856041.463
UKL2;ITF5;1969556.93
UKM5;ITF5;2292359.874
UKM6;ITF5;2375155.923
UKM7;ITF5;2271905.774
UKM8;ITF5;2269137.422
UKM9;ITF5;2196727.823
UKN0;ITF5;2295878.816
HR05;ITF5;590094.8277
HR06;ITF5;609642.8624
NO02;ITF5;2355496.287
NO06;ITF5;2601003.953
NO07;ITF5;3150477.432
NO08;ITF5;2215889.881
NO09;ITF5;2138971.38
NO0A;ITF5;2375173.1
NO0B;ITF5;4220393.495
BE31;ITF6;1578487.171
BE32;ITF6;1585381.884
BE33;ITF6;1513623.59
BE34;ITF6;1474862.929
CH05;ITF6;1028801.014
CH06;ITF6;1080700.577
CH07;ITF6;1004769.171
CY00;ITF6;1563010.898
CZ01;ITF6;1224382.427
CZ02;ITF6;1216398.176
CZ03;ITF6;1150790.978
CZ04;ITF6;1275150.824
CZ05;ITF6;1240347.518
CZ06;ITF6;1121915.269
CZ07;ITF6;1162720.578
CZ08;ITF6;1194859.188
DE11;ITF6;1222463.961
DE12;ITF6;1257189.634
DE13;ITF6;1183325.051
DE14;ITF6;1140996.284
DE21;ITF6;1064716.939
DE22;ITF6;1101407.908
DE23;ITF6;1188064.629
DE24;ITF6;1275986.238
DE25;ITF6;1219917.476
DE26;ITF6;1310913.677
DE27;ITF6;1107002.725
DE30;ITF6;1503195.096
DE40;ITF6;1499053.509
DE50;ITF6;1658566.738
DE60;ITF6;1672980.758
DE71;ITF6;1353697.057
DE72;ITF6;1411392.642
DE73;ITF6;1430450.9
DE80;ITF6;1650655.346
DE91;ITF6;1508577.31
DE92;ITF6;1569188.57
DE93;ITF6;1641053.141
DE94;ITF6;1664367.68
DEA1;ITF6;1564401.282
DEA2;ITF6;1498955.803
DEA3;ITF6;1583697.129
DEA4;ITF6;1540272.49
DEA5;ITF6;1501102.099
FRG0;ITF6;1665438.516
FRH0;ITF6;1830347.631
PL21;ITF6;1231858.288
PL22;ITF6;1263409.782
PL41;ITF6;1470710.773
PL42;ITF6;1605661.815
PL43;ITF6;1451466.214
PL51;ITF6;1331114.16
PL52;ITF6;1285402.276
PL61;ITF6;1560270.866
PL62;ITF6;1672969.638
AT11;ITF6;933920.4859
AT12;ITF6;1014711.698
AT13;ITF6;1007306.743
AT21;ITF6;873315.5033
AT22;ITF6;910680.6355
AT31;ITF6;1021647.893
AT32;ITF6;957667.0736
AT33;ITF6;991502.2319
AT34;ITF6;1042024.483
BE10;ITF6;1603990.135
BE21;ITF6;1620526.058
BE22;ITF6;1569244.34
BE23;ITF6;1645219.976
BE24;ITF6;1596495.831
BE25;ITF6;1678703.49
ITH4;ITF6;826212.6859
ITH5;ITF6;743754.0847
ITI1;ITF6;651506.3655
ITI2;ITF6;536751.209
BE35;ITF6;1530116.514
BG31;ITF6;789485.9936
BG32;ITF6;945331.9899
BG33;ITF6;1032715.281
BG34;ITF6;936424.1299
BG41;ITF6;688442.8835
BG42;ITF6;796804.6009
CH01;ITF6;1091759.916
CH02;ITF6;1128756.427
CH03;ITF6;1138737.903
CH04;ITF6;1110909.709
PL81;ITF6;1438194.625
PL82;ITF6;1288662.692
PL84;ITF6;1649314.742
PL91;ITF6;1503598.079
PL92;ITF6;1519398.7
PT11;ITF6;2048452.265
PT15;ITF6;2143102.727
PT16;ITF6;2082833.005
PT17;ITF6;2190493.948
PT18;ITF6;2104988.796
PT20;ITF6;3856111.987
PT30;ITF6;3093748.17
EL65;ITF6;568760.9361
ES11;ITF6;2068075.003
ES12;ITF6;1919115.864
ES13;ITF6;1762323.414
ES21;ITF6;1642406.439
ES22;ITF6;1558410.239
ES23;ITF6;1620890.07
ES24;ITF6;1467528.307
ES30;ITF6;1717723.227
ES41;ITF6;1809386.97
ES42;ITF6;1662381.994
ES43;ITF6;1936550.985
ES51;ITF6;1290848.698
ES52;ITF6;1453773.211
ES53;ITF6;1150975.946
ES61;ITF6;1832899.221
ES62;ITF6;1552914.565
ES63;ITF6;1941659.415
ES64;ITF6;1757875.136
ES70;ITF6;3252876.592
FI19;ITF6;2627675.691
FI1B;ITF6;2433069.084
FI1C;ITF6;2494502.59
FI1D;ITF6;3009398.455
FI20;ITF6;2357662.935
FR10;ITF6;1530533.735
FRB0;ITF6;1503333.794
FRC1;ITF6;1336002.825
FRC2;ITF6;1222575.537
FRD1;ITF6;1723752.085
FRD2;ITF6;1664368.263
FRE1;ITF6;1651023.691
FRE2;ITF6;1585802.319
FRF1;ITF6;1246454.969
FRF2;ITF6;1424459.819
FRF3;ITF6;1341993.043
UKK2;ITF6;1983439.676
UKK3;ITF6;2077420.463
UKK4;ITF6;2034289.875
UKL1;ITF6;2140687.888
FRI1;ITF6;1490652.83
FRI2;ITF6;1406138.371
FRI3;ITF6;1550505.118
FRJ1;ITF6;1200301.375
FRJ2;ITF6;1339139.013
FRK1;ITF6;1302094.846
FRK2;ITF6;1145171.286
FRL0;ITF6;1011316.872
FRM0;ITF6;696721.5307
FRY1;ITF6;7848641.98
FRY2;ITF6;7903353.947
FRY3;ITF6;7978176.693
FRY4;ITF6;7841774.243
FRY5;ITF6;6506913.974
HR03;ITF6;587689.9179
HR02;ITF6;705810.2245
HU11;ITF6;952889.1114
HU12;ITF6;951889.6768
HU21;ITF6;912116.2378
HU22;ITF6;898034.2245
HU23;ITF6;814201.5117
HU31;ITF6;1046784.747
HU32;ITF6;1020118.804
HU33;ITF6;881217.8337
IE04;ITF6;2496503.725
IE05;ITF6;2398768.94
IE06;ITF6;2375634.365
DK03;ITF6;1887543.314
DK04;ITF6;1970088.757
DK05;ITF6;2050605.981
EE00;ITF6;2274416.283
EL30;ITF6;646441.249
EL41;ITF6;912697.865
EL42;ITF6;1067415.15
EL43;ITF6;868618.3857
EL51;ITF6;778663.2113
EL52;ITF6;589261.2061
EL53;ITF6;461027.5511
EL54;ITF6;384203.8509
EL61;ITF6;501653.7367
EL62;ITF6;379728.2309
EL63;ITF6;491224.8822
EL64;ITF6;546171.178
ITI3;ITF6;540091.1225
ITI4;ITF6;442258.2739
LT01;ITF6;1866234.647
LT02;ITF6;1892304.531
LU00;ITF6;1433887.588
LV00;ITF6;2066555.164
MT00;ITF6;397212.4706
NL11;ITF6;1728963.695
NL12;ITF6;1745601.703
NL13;ITF6;1698616.413
NL21;ITF6;1668023.945
NL22;ITF6;1647819.072
NL23;ITF6;1709391.971
NL31;ITF6;1679145.842
NL32;ITF6;1741163.416
NL33;ITF6;1693080.041
NL34;ITF6;1680846.279
NL41;ITF6;1630460.315
NL42;ITF6;1569217.537
IS00;ITF6;3644084.814
ITC1;ITF6;957346.4625
ITC2;ITF6;1037174.736
ITC3;ITF6;853804.5574
ITC4;ITF6;899078.7189
ITF1;ITF6;403134.6808
ITF2;ITF6;320939.7809
ITF3;ITF6;234749.6164
ITF4;ITF6;208434.2725
ITF5;ITF6;156065.7395
ITG1;ITF6;257027.4971
ITG2;ITF6;635910.7633
ITH1;ITF6;932281.1241
ITH2;ITF6;887123.0411
ITH3;ITF6;812110.5747
UKC1;ITF6;2192943.685
UKC2;ITF6;2251034.721
UKD1;ITF6;2240959.08
UKD3;ITF6;2133296.843
UKD4;ITF6;2172423.012
RO11;ITF6;1060886.075
RO12;ITF6;1044359.582
RO21;ITF6;1216988.095
RO22;ITF6;1155284.183
RO31;ITF6;994791.6926
RO32;ITF6;1006873.66
RO41;ITF6;857260.5117
RO42;ITF6;864963.9099
SE11;ITF6;2262390.356
SE12;ITF6;2233324.486
SE21;ITF6;2011203.338
SE22;ITF6;1888264.63
SE23;ITF6;2125145.333
SE31;ITF6;2406552.721
SE32;ITF6;2677639.936
SE33;ITF6;3015117.317
SI03;ITF6;788634.1986
SI04;ITF6;792995.2258
SK01;ITF6;1021067.752
SK02;ITF6;1041321.64
SK03;ITF6;1100388.68
SK04;ITF6;1158616.425
DEB1;ITF6;1417735.043
DEB2;ITF6;1425447.969
DEB3;ITF6;1327683.487
DEC0;ITF6;1363318.041
DED2;ITF6;1351631.473
DED4;ITF6;1319503.678
DED5;ITF6;1388909.686
DEE0;ITF6;1476004.737
DEF0;ITF6;1741251.015
DEG0;ITF6;1373058.508
DK01;ITF6;1881847.935
DK02;ITF6;1831604.594
PL63;ITF6;1675046.77
PL71;ITF6;1408125.58
PL72;ITF6;1341080.487
UKD6;ITF6;2122871.988
UKD7;ITF6;2156336.402
UKE1;ITF6;2069625.894
UKE2;ITF6;2140747.376
UKE3;ITF6;2084737.428
UKE4;ITF6;2120780.777
UKF1;ITF6;2060057.683
UKF2;ITF6;1992069.066
UKF3;ITF6;2003182.397
UKG1;ITF6;2034574.654
UKG2;ITF6;2083994.716
UKG3;ITF6;2042222.332
UKH1;ITF6;1905753.243
UKH2;ITF6;1918251.699
UKH3;ITF6;1867671.514
UKI0;ITF6;1880137.271
UKJ1;ITF6;1943453.958
UKJ2;ITF6;1849854.551
UKJ3;ITF6;1909870.018
UKJ4;ITF6;1813859.006
UKK1;ITF6;1987833.314
UKL2;ITF6;2102217.811
UKM5;ITF6;2438847.279
UKM6;ITF6;2519290.232
UKM7;ITF6;2415847.576
UKM8;ITF6;2411164.46
UKM9;ITF6;2338168.36
UKN0;ITF6;2431715.736
HR05;ITF6;744801.714
HR06;ITF6;763657.1609
NO02;ITF6;2511517.065
NO06;ITF6;2756780.611
NO07;ITF6;3303312.883
NO08;ITF6;2371955.096
NO09;ITF6;2294776.891
NO0A;ITF6;2530934.428
NO0B;ITF6;4374539.982
BE31;ITG1;1640400.783
BE32;ITG1;1640025.674
BE33;ITG1;1584776.617
BE34;ITG1;1538304.357
CH05;ITG1;1105261.464
CH06;ITG1;1143233.353
CH07;ITG1;1063028.791
CY00;ITG1;1730121.227
CZ01;ITG1;1387617.675
CZ02;ITG1;1380530.081
CZ03;ITG1;1306394.644
CZ04;ITG1;1427562.193
CZ05;ITG1;1417751.49
CZ06;ITG1;1304347.91
CZ07;ITG1;1357156.678
CZ08;ITG1;1394247.023
DE11;ITG1;1322795.134
DE12;ITG1;1345784.03
DE13;ITG1;1256019.188
DE14;ITG1;1231823.422
DE21;ITG1;1187055.749
DE22;ITG1;1241246.372
DE23;ITG1;1321961.069
DE24;ITG1;1404070.563
DE25;ITG1;1337267.348
DE26;ITG1;1422061.594
DE27;ITG1;1212374.38
DE30;ITG1;1659240.49
DE40;ITG1;1655083.701
DE50;ITG1;1776200.742
DE60;ITG1;1802866.379
DE71;ITG1;1452247.616
DE72;ITG1;1513976.053
DE73;ITG1;1543134.854
DE80;ITG1;1801525.724
DE91;ITG1;1635230.345
DE92;ITG1;1688432.208
DE93;ITG1;1767608.022
DE94;ITG1;1772367.071
DEA1;ITG1;1651692.407
DEA2;ITG1;1583246.265
DEA3;ITG1;1682272.397
DEA4;ITG1;1651674.297
DEA5;ITG1;1601027.214
FRG0;ITG1;1644080.035
