nuts2;year;flow_in;flow_out;gdp;score;ted;edu_index
ES51;2009;50;35;37371.6283;0.02;22.56989735;0.761
ES51;2010;156;129;37192.75016;0.02;22.39864377;0.775
ES51;2011;2067;2070;37039.5303;0.024;21.37996465;0.789
ES51;2012;59;65;37199.04982;0.024;22.14078429;0.798
ES51;2013;277;304;38209.92158;0.024;21.87270992;0.801
ES51;2014;174;214;39868.44832;0.024;21.53001408;0.815
ES51;2015;111;89;41522.68614;0.024;21.56102822;0.83
ES51;2016;284;259;44588.0969;0.024;22.10237015;0.838
ES51;2017;435;393;46960.36336;0.024;22.0939032;0.842
ES51;2018;23404;23236;48297.26943;0.024;22.15458528;0.845
ES51;2019;137;229;49276.08276;0.024;22.33281781;0.836
ES51;2020;153;144;44288.04041;0.028;22.12684856;0.858910836
ES52;2009;126;139;28341.30919;0.008;20.95476225;0.761
ES52;2010;65;48;27963.43808;0.004;20.83044654;0.776
ES52;2011;85;96;27814.59068;0.008;20.57961116;0.792
ES52;2012;26;31;27394.64909;0.008;20.25489976;0.8
ES52;2013;34;50;28139.08954;0.008;20.50173612;0.801
ES52;2014;372;505;29448.28569;0;20.72020898;0.814
ES52;2015;61;40;30540.23654;0.004;21.14252085;0.825
ES52;2016;191;183;32470.07753;0.004;20.72047091;0.825
ES52;2017;62;71;34627.33864;0.004;20.986895;0.83
ES52;2018;658;693;35787.48489;0.004;21.4258495;0.836
ES52;2019;229;234;36483.25358;0.004;21.11458055;0.829
ES52;2020;234;259;33136.37556;0.004;21.12561121;0.852797714
ES53;2009;4;3;34176.28461;0;19.66002165;0.683
ES53;2010;29;21;33611.22607;0;20.77284844;0.695
ES53;2011;55;36;33685.0068;0;19.93564647;0.708
ES53;2012;3;4;33882.85545;0;18.14664238;0.718
ES53;2013;12;13;34507.4098;0;19.64250871;0.721
ES53;2014;8;5;36093.02707;0;19.62600392;0.726
ES53;2015;36;55;37611.12875;0;19.89705215;0.742
ES53;2016;165;121;40548.75711;0;19.67079034;0.744
ES53;2017;17;12;42849.35512;0;19.90290508;0.747
ES53;2018;19;15;44021.77345;0;19.82626618;0.749
ES53;2019;250;211;45011.80636;0;20.84263218;0.744
ES53;2020;72;67;35048.08954;0;19.47372316;0.760765978
ES61;2009;30;21;24451.32558;0;21.57924127;0.752
ES61;2010;1254;1290;23968.66121;0.004;21.87970093;0.765
ES61;2011;385;356;24040.75174;0;21.48955356;0.778
ES61;2012;633;703;23790.09;0.004;21.92132895;0.787
ES61;2013;41;46;23992.27634;0;21.12285926;0.789
ES61;2014;880;1165;24766.76335;0.004;21.06961061;0.789
ES61;2015;315;371;25876.45658;0.004;21.53089557;0.801
ES61;2016;65;92;27498.58241;0.004;21.82727628;0.805
ES61;2017;390;436;29251.40479;0;21.80449825;0.811
ES61;2018;114;87;30245.17528;0;21.75035847;0.815
ES61;2019;527;490;30797.55172;0.004;21.97503507;0.807
ES61;2020;390;364;28197.78113;0;21.68135739;0.825948074
ES62;2009;37;49;26535.24537;0;19.69274396;0.745
ES62;2010;20;13;26448.17789;0;20.24542161;0.756
ES62;2011;120;221;25997.55712;0;19.52766921;0.771
ES62;2012;68;42;26097.00782;0;19.71898132;0.78
ES62;2013;8;13;26954.28577;0;19.71317877;0.784
ES62;2014;41;45;27636.08349;0;19.70353448;0.789
ES62;2015;221;222;29336.68042;0;20.66005237;0.803
ES62;2016;17;27;31071.84453;0;19.70930886;0.807
ES62;2017;46;57;32729.95022;0;19.82842249;0.82
ES62;2018;34;32;33253.85764;0;20.69876153;0.824
ES62;2019;25;28;34114.21114;0;20.03967266;0.811
ES62;2020;108;122;31543.28058;0;20.63091596;0.836234284
ES63;2009;0;0;27646.66926;0;17.97903054;0.713
ES63;2010;0;0;26999.1816;0;17.55972131;0.719
ES63;2011;0;0;26556.64437;0;15.24547549;0.726
ES63;2012;1;0;26097.00782;0;17.4342838;0.741
ES63;2013;2;0;27250.48671;0;15.36404838;0.742
ES63;2014;0;1;27485.06664;0;16.1127065;0.754
ES63;2015;0;2;28434.01333;0;16.69780879;0.773
ES63;2016;0;0;29984.32997;0;15.69846077;0.772
ES63;2017;3;1;30832.5618;0;16.71711846;0.778
ES63;2018;2;0;32145.39572;0;17.00196814;0.775
ES63;2019;2;2;33166.59416;0;17.18074921;0.767
ES63;2020;0;1;31065.35209;0;17.10390508;0.791327945
ES64;2009;0;0;26118.46141;0;17.08245006;0.69
ES64;2010;0;0;25208.41955;0;17.37238283;0.696
ES64;2011;0;0;24739.6108;0;16.64204876;0.722
ES64;2012;0;0;23934.27236;0;17.81888909;0.722
ES64;2013;1;0;24584.67823;0;16.99010095;0.726
ES64;2014;4;2;25219.8139;0;17.5823253;0.745
ES64;2015;1;1;26026.90109;0;17.94296138;0.75
ES64;2016;2;1;27653.94163;0;17.11752571;0.758
ES64;2017;2;1;28302.71058;0;17.46301815;0.774
ES64;2018;1;0;29611.76847;0;18.40531844;0.771
ES64;2019;3;0;30323.74323;0;18.54112202;0.768
ES64;2020;0;0;28516.40012;0;17.69609632;0.793454917
ES70;2009;80;63;27507.74128;0;20.52424904;0.72
ES70;2010;4;8;27412.43438;0;20.02006564;0.732
ES70;2011;13;4;27395.27524;0;20.23623857;0.744
ES70;2012;9;8;26962.102;0;20.0521123;0.754
ES70;2013;8;10;27398.58718;0;19.71447393;0.757
ES70;2014;12;18;27938.11719;0;19.62762506;0.769
ES70;2015;36;38;28734.90236;0;20.02020443;0.782
ES70;2016;144;110;30450.40764;0;19.94541469;0.783
ES70;2017;140;109;32255.60312;0;20.12391239;0.784
ES70;2018;97;72;33095.50594;0;20.51209776;0.786
ES70;2019;244;270;33798.33881;0;20.88599294;0.778
ES70;2020;60;40;27719.85263;0;20.48006896;0.800414244
FI19;2009;16;24;33951.67675;0.012;20.14360015;0.896
FI19;2010;117;92;34960.9366;0.008;20.28717326;0.9
FI19;2011;25;18;37349.15783;0.008;20.53243448;0.904
FI19;2012;14;10;37237.48308;0.008;20.0432881;0.904
FI19;2013;64;143;37078.97764;0.012;20.34336717;0.924
FI19;2014;132;103;37350.2885;0.012;20.73768884;0.915
FI19;2015;45;34;37873.60236;0.012;20.27286275;0.92
FI19;2016;508;576;39714.79008;0.012;21.40931625;0.921
FI19;2017;92;66;41898.75513;0.008;20.36007502;0.924
FI19;2018;98;54;43837.2254;0.008;20.77364759;0.923
FI19;2019;941;720;44292.23079;0.008;21.00922676;0.924
FI19;2020;559;472;45211.20357;0.008;19.42448257;0.940238142
FI1B;2009;109;120;52044.34659;0.016;20.01544318;0.899
FI1B;2010;35;32;53162.82106;0.028;19.8670417;0.902
FI1B;2011;123;112;54184.15136;0.028;20.16562071;0.911
FI1B;2012;55;46;53542.65319;0.028;20.37109463;0.909
FI1B;2013;139;84;54956.34186;0.028;20.20804551;0.943
FI1B;2014;33;34;54648.20973;0.028;20.51586576;0.935
FI1B;2015;123;110;56370.01282;0.028;20.36672375;0.938
FI1B;2016;2116;2170;59118.30181;0.028;20.56043063;0.938
FI1B;2017;225;148;62153.67819;0.028;20.72833702;0.94
FI1B;2018;432;291;64583.71977;0.016;20.67587336;0.939
FI1B;2019;77;54;65858.60494;0.016;21.54758046;0.939
FI1B;2020;1734;1344;65609.92603;0.016;19.95058715;0.961274023
FI1C;2009;9;3;33169.89472;0.004;20.23871902;0.884
FI1C;2010;5;4;33185.143;0.008;20.08193628;0.885
FI1C;2011;78;39;36011.27755;0.008;20.29899618;0.891
FI1C;2012;492;206;36245.95246;0.012;20.22736926;0.892
FI1C;2013;14;10;36306.49894;0.012;20.13235389;0.918
FI1C;2014;14;15;36909.57713;0.012;20.10420634;0.913
FI1C;2015;19;30;37213.01628;0.012;19.72464578;0.916
FI1C;2016;26;16;39487.84843;0.012;19.95175716;0.915
FI1C;2017;523;456;42361.7248;0.012;20.24945468;0.92
FI1C;2018;37;31;44071.64906;0.004;20.16358437;0.921
FI1C;2019;129;88;44524.12728;0.004;20.58404459;0.921
FI1C;2020;91;38;45211.20357;0.008;19.16812308;0.933598764
FI1D;2009;151;125;29931.08345;0.008;21.18609866;0.893
FI1D;2010;5;11;31298.36229;0.008;21.19170981;0.896
FI1D;2011;8;10;33335.51699;0.008;21.23951865;0.901
FI1D;2012;92;63;33491.70076;0.008;20.91260345;0.902
FI1D;2013;116;63;33989.06284;0.008;21.36014114;0.918
FI1D;2014;1320;1853;34595.84245;0.008;21.41140799;0.913
FI1D;2015;33;30;34570.67193;0.008;21.00348051;0.915
FI1D;2016;192;180;37218.43185;0.008;20.58015585;0.915
FI1D;2017;116;105;39583.90678;0.008;21.06642057;0.92
FI1D;2018;697;420;41375.77691;0.008;20.85228897;0.92
FI1D;2019;42;39;41741.36933;0.008;21.62978166;0.918
FI1D;2020;306;196;42825.38808;0.008;20.40418383;0.928810463
FI20;2009;0;0;46683.55553;0;16.07089922;0.825
FI20;2010;0;0;46059.64664;0;16.01162341;0.825
FI20;2011;0;0;47494.74996;0;15.92366953;0.823
FI20;2012;0;0;50678.23141;0;16.24599182;0.835
FI20;2013;0;0;51866.42706;0;16.54428599;0.888
FI20;2014;0;0;50902.16309;0;16.14114614;0.875
FI20;2015;0;0;52736.78934;0;15.6109691;0.862
FI20;2016;0;0;53331.28954;0;13.24087148;0.864
FI20;2017;0;0;54977.6483;0;15.14686261;0.869
FI20;2018;0;0;51573.20635;0;13.86905132;0.875
FI20;2019;0;0;52872.40115;0;14.76303985;0.879
FI20;2020;0;0;46404.11132;0;14.28979502;0.890314994
FR10;2009;125;140;56366.34879;0.048;22.59079103;0.811
FR10;2010;421;480;59877.15437;0.14;22.88036729;0.816
FR10;2011;180;288;61569.04171;0.14;24.55267837;0.819
FR10;2012;229;240;62561.55593;0.144;24.39019281;0.824
FR10;2013;328;438;66119.34647;0.148;22.60865429;0.832
FR10;2014;8924;10411;67154.51402;0.14;22.51311217;0.845
FR10;2015;565;655;68578.48045;0.144;23.59211375;0.848
FR10;2016;126;157;72354.96249;0.148;22.88397395;0.849
FR10;2017;288;330;75207.50368;0.128;22.71837473;0.849
FR10;2018;306;348;78821.94159;0.12;23.17213527;0.85
FR10;2019;169;182;83831.95488;0.12;24.30849283;0.859
FR10;2020;539;540;79332.17201;0.108;23.90589654;0.869944444
FRB0;2009;8;10;29574.93609;0;19.65881533;0.749
FRB0;2010;16;20;30289.41989;0;20.37685957;0.756
FRB0;2011;38;24;31616.53493;0;20.02903635;0.761
FRB0;2012;135;160;31636.24135;0;19.8596154;0.768
FRB0;2013;12;17;32998.1096;0;19.46556647;0.772
FRB0;2014;96;89;33329.45437;0;19.83340395;0.777
FRB0;2015;14;21;33917.87661;0;20.62658739;0.78
FRB0;2016;494;343;35342.122;0;19.49027868;0.781
FRB0;2017;103;115;36756.52693;0;19.79304165;0.781
FRB0;2018;27;31;38216.69895;0;19.90151426;0.781
FRB0;2019;23;21;39803.13955;0;21.74816328;0.786
FRB0;2020;51;62;38422.20178;0;22.41208918;0.792621173
FRC1;2009;55;36;29806.89637;0;19.81369053;0.753
FRC1;2010;66;111;29821.62962;0;19.45288307;0.755
FRC1;2011;45;22;31497.67578;0;19.52609021;0.758
FRC1;2012;10;19;31399.26576;0;19.35864156;0.768
FRC1;2013;18;10;32874.98232;0;19.75691516;0.777
FRC1;2014;3;10;33701.15833;0;19.44019535;0.785
FRC1;2015;28;65;33917.87661;0;19.74116285;0.779
FRC1;2016;32;29;34828.05477;0;19.4904075;0.781
FRC1;2017;168;157;36886.86922;0;19.81934025;0.784
FRC1;2018;11;19;38482.0927;0;20.72762267;0.78
FRC1;2019;46;80;39666.82743;0;19.6660908;0.789
FRC1;2020;45;64;38560.41113;0;22.10339934;0.794312394
FRC2;2009;10;15;28067.19425;0;18.54349076;0.759
FRC2;2010;4;8;28418.25881;0;17.95665346;0.761
FRC2;2011;6;3;29714.78847;0;17.62693284;0.765
FRC2;2012;6;6;28437.07088;0;18.44357082;0.774
FRC2;2013;8;7;29550.54591;0;18.67528958;0.788
FRC2;2014;25;33;30231.92144;0;18.95419973;0.794
FRC2;2015;13;13;30946.96771;0;18.19111835;0.787
FRC2;2016;13;8;32771.78585;0;18.35907689;0.794
FRC2;2017;24;37;33758.65417;0;18.32899946;0.796
FRC2;2018;140;262;34633.88343;0;18.31424063;0.784
FRC2;2019;31;34;36940.58499;0;19.6858684;0.785
FRC2;2020;16;23;35243.38652;0;22.57972195;0.805626011
FRD1;2009;5;8;28415.13468;0;18.38040066;0.757
FRD1;2010;4;7;29002.99665;0;19.5632661;0.761
FRD1;2011;4;6;30546.80255;0;19.1950958;0.761
FRD1;2012;6;9;30214.38781;0;19.67135272;0.766
FRD1;2013;10;13;31766.83685;0;19.29577193;0.775
FRD1;2014;162;161;31966.53988;0;19.25961997;0.777
FRD1;2015;1405;1872;32432.42216;0;19.29497477;0.78
FRD1;2016;17;12;34056.95392;0;19.26828058;0.777
FRD1;2017;9;13;34540.70793;0;19.57032347;0.775
FRD1;2018;67;90;36093.54901;0;19.7033298;0.78
FRD1;2019;31;38;37894.76985;0;19.8520642;0.781
FRD1;2020;13;18;36487.27075;0;19.96582114;0.785899839
FRD2;2009;7;10;30734.73751;0;20.10539943;0.744
FRD2;2010;2;8;32043.63339;0;19.94979283;0.753
FRD2;2011;6;3;33399.42224;0;20.16290019;0.759
FRD2;2012;42;45;33650.53387;0;20.05667197;0.769
FRD2;2013;4;8;35091.27327;0;19.41639734;0.775
FRD2;2014;5;9;35435.77677;0;19.70134724;0.781
FRD2;2015;9;9;35403.33106;0;20.01467289;0.786
FRD2;2016;70;71;37012.84049;0;19.37842578;0.785
FRD2;2017;415;414;38059.94987;0;19.51523635;0.784
FRD2;2018;323;460;39012.88018;0;20.40624235;0.789
FRD2;2019;19;19;40484.70016;0;20.7321973;0.797
FRD2;2020;14;16;38145.78306;0;20.4788047;0.806104926
FRE1;2009;30;31;28531.11482;0.004;20.67133642;0.765
FRE1;2010;52;32;29119.94422;0.004;20.53214208;0.774
FRE1;2011;19;12;30546.80255;0.004;20.38092015;0.773
FRE1;2012;65;84;30332.8756;0.004;20.92090703;0.779
FRE1;2013;20;19;31889.96413;0.004;20.68713869;0.789
FRE1;2014;29;37;32462.14515;0.004;20.55280317;0.798
FRE1;2015;58;50;33051.36151;0.004;21.02668965;0.795
FRE1;2016;36;34;34699.53796;0.004;21.6788633;0.797
FRE1;2017;1482;1219;36235.15775;0;20.40307506;0.799
FRE1;2018;48;42;37818.60834;0;21.14086305;0.804
FRE1;2019;47;40;40621.01228;0;20.78171809;0.811
FRE1;2020;52;47;38560.41113;0;20.94907349;0.811349107
FRE2;2009;17;8;26791.41269;0;19.2795313;0.733
FRE2;2010;66;40;27599.62584;0;18.97456818;0.733
FRE2;2011;5;3;28763.91524;0;19.5581242;0.733
FRE2;2012;15;18;28911.02206;0;19.85793651;0.737
FRE2;2013;10;16;30043.05501;0;20.44598714;0.746
FRE2;2014;9;10;30108.02012;0;19.62878609;0.755
FRE2;2015;56;45;30946.96771;0;20.33683097;0.76
FRE2;2016;24;24;31743.65139;0;19.37589051;0.756
FRE2;2017;15;14;33367.62728;0;19.91367543;0.755
FRE2;2018;66;72;34235.79281;0;20.23687576;0.759
FRE2;2019;32;42;35986.40014;0;21.56523631;0.762
FRE2;2020;12;11;34137.71165;0;22.33811539;0.767891053
FRF1;2009;36;115;33170.32048;0.004;19.57077052;0.778
FRF1;2010;76;63;33330.05663;0.008;20.17643611;0.785
FRF1;2011;13;20;34944.59124;0.008;19.77269544;0.784
FRF1;2012;34;84;34716.92403;0.008;19.8380866;0.786
FRF1;2013;70;81;36568.80056;0.008;19.55967956;0.795
FRF1;2014;27;24;37170.39521;0.008;19.76609013;0.805
FRF1;2015;276;407;37631.51274;0.008;19.18170431;0.811
FRF1;2016;81;128;39711.69344;0.008;18.75441973;0.814
FRF1;2017;258;295;41188.16493;0.004;20.12408396;0.81
FRF1;2018;96;92;43126.48319;0.004;18.80334892;0.806
FRF1;2019;48;53;45119.3123;0.004;20.0929589;0.814
FRF1;2020;62;46;42844.90126;0.004;20.17931484;0.817061197
FRF2;2009;4;6;30386.79708;0;19.29116851;0.746
FRF2;2010;3;0;30991.10529;0;19.54376832;0.755
FRF2;2011;24;19;33399.42224;0;19.65079455;0.757
FRF2;2012;48;31;32465.65592;0;19.35523786;0.763
FRF2;2013;15;12;33983.12779;0;19.26791632;0.772
FRF2;2014;10;17;34196.76359;0;18.94333622;0.778
FRF2;2015;13;6;34536.81597;0;19.42619852;0.779
FRF2;2016;16;29;35342.122;0;19.14843021;0.773
FRF2;2017;21;36;37408.2384;0;19.45187197;0.778
FRF2;2018;195;152;39145.57705;0;19.50905088;0.77
FRF2;2019;48;43;40212.07592;0;19.84580502;0.774
FRF2;2020;20;22;38422.20178;0;19.95022989;0.788997294
FRF3;2009;20;32;27139.35312;0.008;19.40891901;0.757
FRF3;2010;18;31;27365.73071;0.004;19.66415169;0.765
FRF3;2011;51;34;28407.33778;0.004;20.35528485;0.769
FRF3;2012;19;20;28200.09529;0.004;20.01242277;0.774
FRF3;2013;43;28;29550.54591;0;19.21894337;0.786
FRF3;2014;190;292;30231.92144;0;19.46439076;0.797
FRF3;2015;42;73;30575.6041;0;20.46157396;0.801
FRF3;2016;46;51;31615.13459;0;20.51840363;0.801
FRF3;2017;96;118;32976.6004;0;19.65964296;0.8
FRF3;2018;30;30;33837.7022;0;20.55218576;0.787
FRF3;2019;577;608;35032.21529;0;23.27126377;0.8
FRF3;2020;44;33;33584.87421;0;22.23363247;0.810006784
FRG0;2009;72;67;30850.71765;0;20.6453923;0.772
FRG0;2010;280;601;31225.00042;0;20.61594871;0.777
FRG0;2011;216;135;33161.70393;0;20.67431963;0.78
FRG0;2012;210;152;33176.58269;0;20.54661684;0.785
FRG0;2013;34;37;34845.01872;0;20.6259118;0.793
FRG0;2014;32;46;35435.77677;0;20.18100917;0.804
FRG0;2015;27;29;36146.05829;0;20.37545246;0.806
FRG0;2016;277;432;37912.45814;0;20.26317821;0.803
FRG0;2017;234;232;39363.37281;0;20.112402;0.804
FRG0;2018;337;320;41003.33325;0;19.76706582;0.803
FRG0;2019;48;45;43210.94259;0;21.29496023;0.808
FRG0;2020;1229;1444;41601.01703;0;20.10103541;0.817113234
FRH0;2009;247;165;28995.03538;0.004;20.12437279;0.789
FRH0;2010;14;14;29353.83935;0.004;19.98314149;0.794
FRH0;2011;308;394;31022.23916;0.004;20.18986553;0.798
FRH0;2012;262;171;31162.29017;0;19.85672023;0.808
FRH0;2013;28;46;32751.85505;0;20.02433458;0.818
FRH0;2014;451;468;33577.25701;0;20.05469095;0.825
FRH0;2015;135;181;34289.24022;0;20.16276204;0.821
FRH0;2016;248;273;36113.22284;0;19.81777369;0.819
FRH0;2017;36;47;37799.26528;0;19.74071235;0.819
FRH0;2018;650;986;39012.88018;0;19.55721346;0.821
FRH0;2019;44;67;41302.57289;0;21.24366492;0.825
FRH0;2020;1249;1368;40633.55152;0;19.77280095;0.829143045
FRI1;2009;60;57;30850.71765;0;20.14494943;0.772
FRI1;2010;264;286;31809.73826;0;20.22004853;0.782
FRI1;2011;362;228;33399.42224;0.004;19.90984449;0.778
FRI1;2012;58;60;33413.55828;0.004;20.17202646;0.783
FRI1;2013;44;45;34598.76417;0.004;19.43797879;0.795
FRI1;2014;314;442;35187.97413;0.004;20.15679384;0.811
FRI1;2015;122;186;35774.69467;0.004;20.61716886;0.813
FRI1;2016;34;44;37783.94134;0.004;20.67041535;0.808
FRI1;2017;41;46;38972.34593;0;20.3834721;0.809
FRI1;2018;61;78;40737.93951;0;22.10217773;0.815
FRI1;2019;120;107;43074.63047;0.004;20.94433894;0.821
FRI1;2020;696;603;40909.97024;0.004;20.55862272;0.825455144
FRI2;2009;3;7;26907.39284;0;17.88014742;0.765
FRI2;2010;9;8;26547.09774;0;16.95959286;0.764
FRI2;2011;3;3;27694.18285;0;17.37832829;0.769
FRI2;2012;6;4;27844.6319;0;19.04884549;0.782
FRI2;2013;8;6;29550.54591;0;18.541241;0.787
FRI2;2014;4;5;30231.92144;0;18.62812509;0.799
FRI2;2015;25;18;30699.39197;0;18.26487693;0.799
FRI2;2016;14;5;31615.13459;0;17.93397133;0.799
FRI2;2017;9;10;32976.6004;0;18.75761103;0.796
FRI2;2018;12;43;34368.48968;0;18.61450098;0.796
FRI2;2019;257;416;35304.83953;0;22.35377425;0.799
FRI2;2020;9;10;34275.92101;0;18.18553232;0.817356823
FRI3;2009;7;6;27835.23397;0;19.29634398;0.755
FRI3;2010;10;10;28535.20638;0;19.24058455;0.766
FRI3;2011;19;64;30071.36593;0;19.3878085;0.767
FRI3;2012;25;30;30569.85119;0;19.84789497;0.774
FRI3;2013;70;111;32013.0914;0;19.2982269;0.78
FRI3;2014;108;217;32709.94779;0;19.50451888;0.792
FRI3;2015;136;225;32927.57364;0;19.38377308;0.79
FRI3;2016;32;28;34313.98754;0;18.6255391;0.79
FRI3;2017;126;209;35713.78858;0;18.70343978;0.793
FRI3;2018;15;16;37287.82085;0;18.97951378;0.793
FRI3;2019;32;44;39121.57894;0;19.57639013;0.795
FRI3;2020;73;64;37869.36434;0;18.89225601;0.803480071
FRJ1;2009;15;13;27371.3134;0.004;20.43348742;0.769
FRJ1;2010;21;23;27833.52098;0.004;20.14102525;0.775
FRJ1;2011;24;27;29120.4927;0.004;20.09630918;0.777
FRJ1;2012;21;16;28911.02206;0.008;20.44762445;0.781
FRJ1;2013;532;701;29796.80046;0.008;20.18602481;0.792
FRJ1;2014;31;38;30231.92144;0.004;20.68130129;0.809
FRJ1;2015;166;132;30699.39197;0.004;20.38536084;0.807
FRJ1;2016;528;534;32129.20182;0.004;19.9058853;0.806
FRJ1;2017;504;676;33237.28499;0.004;19.69323427;0.807
FRJ1;2018;114;122;34501.18655;0.004;20.487834;0.804
FRJ1;2019;98;123;36531.64863;0.004;20.54768334;0.811
FRJ1;2020;57;66;35381.59588;0.004;23.28123731;0.820985466
FRJ2;2009;60;169;30966.69779;0.004;19.73245393;0.8
FRJ2;2010;229;300;31108.05286;0.004;20.04534541;0.806
FRJ2;2011;47;66;32923.98563;0.004;19.98722619;0.809
FRJ2;2012;22;29;33650.53387;0.004;20.11260768;0.812
FRJ2;2013;27;39;35460.65509;0.004;20.06457248;0.827
FRJ2;2014;28;37;36426.98731;0.004;20.40740692;0.836
FRJ2;2015;62;88;37260.14912;0.004;20.54116609;0.833
FRJ2;2016;187;190;39326.14302;0.004;19.87518831;0.827
FRJ2;2017;44;55;40536.45346;0.004;20.31968301;0.826
FRJ2;2018;56;67;42462.99884;0;20.6623282;0.83
FRJ2;2019;413;405;44437.75169;0;20.98679083;0.833
FRJ2;2020;156;166;42015.64511;0;22.41914441;0.840612631
FRK1;2009;9;3;27487.29354;0;19.15355771;0.7805
FRK1;2010;30;19;27716.57341;0;18.95877118;0.7835
FRK1;2011;3;7;29595.92932;0;19.04236739;0.7855
FRK1;2012;19;21;29621.94883;0;19.36636383;0.794
FRK1;2013;11;16;31274.32775;0;19.02749673;0.803
FRK1;2014;32;61;31842.63856;0;19.84409287;0.811
FRK1;2015;91;92;32556.21003;0;19.30130277;0.812
FRK1;2016;47;60;33928.43712;0;19.03200514;0.8115
FRK1;2017;51;80;36104.81546;0;18.50202333;0.807
FRK1;2018;63;66;36757.03337;0;18.78259408;0.8075
FRK1;2019;25;22;38848.9547;0;18.82085434;0.8135
FRK1;2020;16;16;37316.5269;0;18.94814646;0.820215138
FRK2;2009;644;738;34910.0226;0.004;21.68227913;0.834338124
FRK2;2010;36;38;35902.90311;0.016;21.20802962;0.842862215
FRK2;2011;34;37;37797.21093;0.016;21.50488901;0.852986382
FRK2;2012;60;113;37797.60671;0.02;21.24559465;0.854602651
FRK2;2013;729;969;39277.6006;0.02;21.5061361;0.866741357
FRK2;2014;231;220;39896.22419;0.012;21.7023547;0.867903732
FRK2;2015;165;222;40478.63377;0.024;21.95140516;0.873703167
FRK2;2016;653;693;42924.61363;0.024;21.05641701;0.876818342
FRK2;2017;515;534;44577.06457;0.02;21.45154792;0.883612976
FRK2;2018;828;1030;46709.29872;0.02;21.35968038;0.893551483
FRK2;2019;624;578;49481.3002;0.016;22.96630081;0.894177162
FRK2;2020;191;202;47405.81011;0.012;22.92008715;0.904291603
FRL0;2009;24;18;32474.43963;0;20.87383345;0.77
FRL0;2010;26;28;34031.74204;0;21.44691993;0.778
FRL0;2011;286;292;35182.30955;0;21.48359271;0.786
FRL0;2012;417;336;36020.28978;0;21.21597201;0.791
FRL0;2013;31;37;37061.30966;0.008;21.09230207;0.8
FRL0;2014;82;87;37666.00048;0.004;21.09618157;0.814
FRL0;2015;280;379;38126.66422;0.004;21.63586521;0.815
FRL0;2016;1720;2067;40097.24387;0.004;20.74830873;0.813
FRL0;2017;240;252;41709.5341;0.004;21.56292276;0.812
FRL0;2018;89;74;43259.18006;0.004;22.07693431;0.805
FRL0;2019;790;828;45664.56079;0.004;21.66604026;0.812
FRL0;2020;228;229;43535.94806;0.004;22.74608392;0.826574971
FRM0;2009;1;0;28183.17439;0;18.44968618;0.676
FRM0;2010;0;0;28418.25881;0;18.28638992;0.693
FRM0;2011;0;1;30071.36593;0;18.67462667;0.694
FRM0;2012;2;0;30095.90001;0;18.0025975;0.71
FRM0;2013;0;0;31397.45503;0;21.43879742;0.719
FRM0;2014;1;0;31718.73725;0;18.2160446;0.734
FRM0;2015;0;1;32432.42216;0;18.43497904;0.73
FRM0;2016;1;0;33671.4035;0;17.31575348;0.748
FRM0;2017;12;14;34931.73481;0;19.13326209;0.738
FRM0;2018;1;4;36624.3365;0;18.19613629;0.714
FRM0;2019;26;41;37349.52136;0;17.89433333;0.719
FRM0;2020;5;3;35243.38652;0;17.56337242;0.742189082
FRY1;2009;0;0;23080.04817;0;19.11814063;0.73
FRY1;2010;0;0;24208.1464;0;18.57505503;0.735
FRY1;2011;0;0;25435.85893;0;18.74349406;0.736
FRY1;2012;0;0;25830.33938;0;19.64623566;0.739
FRY1;2013;0;0;27088.00042;0;19.24845375;0.744
FRY1;2014;0;0;27877.79641;0;19.29165209;0.749
FRY1;2015;0;0;28594.99816;0;19.50555406;0.752
FRY1;2016;0;0;30458.48332;0;18.58426486;0.754
FRY1;2017;0;0;28805.64699;0;19.97222549;0.754
FRY1;2018;0;0;30254.88667;0;20.18059582;0.763
FRY1;2019;0;0;31897.03649;0;18.84509667;0.771
FRY1;2020;0;0;31235.31511;0;18.80947585;0.768667132
FRY2;2009;0;0;22384.16732;0;17.88119117;0.745
